Total games played,Session games played,Wins,Loses
94734,49,13,34
94797,63,21,42
94827,30,5,24
94865,38,7,27
94915,50,15,34
94975,60,17,40
95059,84,30,51
95087,28,3,23
95180,93,32,56
95267,87,28,53
95312,45,12,32
95388,76,23,46
95438,50,12,31
95584,146,52,80
95674,90,31,56
95724,50,14,34
95763,39,8,30
95842,79,28,47
95934,92,32,55
96034,100,33,55
96072,38,7,29
96152,80,25,51
96216,64,19,39
96290,74,23,46
96330,40,9,30
96370,40,8,28
96421,51,14,33
96509,88,32,52
96559,50,12,33
96628,69,23,44
96733,105,38,62
96810,77,25,48
96910,100,34,59
96950,40,7,28
97022,72,23,47
97084,62,20,41
97126,42,10,30
97212,86,29,52
97277,65,20,39
97309,32,5,25
97423,114,43,65
97475,52,13,34
97540,65,20,43
97587,47,12,31
97642,55,15,36
97728,86,29,54
97792,64,18,39
97849,57,16,38
97936,87,29,53
97984,48,13,34
98128,144,58,82
98221,93,32,56
98319,98,33,54
98388,69,22,45
98424,36,8,28
98499,75,24,46
98568,69,23,42
98624,56,16,39
98693,69,23,44
98746,53,14,36
98837,91,32,56
98893,56,15,36
98981,88,32,53
99039,58,16,37
99136,97,35,58
99187,51,13,34
99272,85,26,51
99333,61,18,38
99391,58,20,38
99481,90,31,53
99576,95,32,56
99668,92,34,55
99703,35,6,27
99732,29,4,24
99806,74,23,45
99851,45,11,30
99898,47,13,32
99981,83,28,50
100046,65,19,40
100113,67,19,42
100197,84,30,51
100238,41,9,29
100303,65,19,40
100421,118,44,68
100506,85,26,47
100573,67,22,44
100626,53,16,34
100676,50,14,33
100754,78,25,46
100787,33,5,25
100837,50,15,34
100930,93,32,53
100970,40,9,29
101013,43,10,30
101063,50,14,32
101140,77,25,50
101251,111,40,67
101307,56,15,36
101456,149,61,84
101565,109,40,60
101634,69,22,44
101709,75,23,49
101785,76,26,45
101838,53,15,36
101951,113,40,66
102118,167,62,91
102198,80,27,49
102256,58,18,37
102314,58,15,37
102383,69,23,41
102435,52,15,34
102511,76,23,49
102588,77,27,47
102704,116,43,67
102757,53,15,36
102824,67,21,44
102873,49,14,32
102911,38,8,29
102963,52,15,35
103021,58,17,37
103078,57,16,37
103120,42,10,30
103175,55,16,37
103219,44,11,31
103265,46,12,30
103376,111,39,64
103415,39,9,30
103503,88,29,53
103549,46,11,32
103598,49,14,34
103674,76,25,48
103734,60,18,40
103790,56,16,38
103850,60,19,40
103896,46,12,32
103977,81,25,49
104042,65,19,42
104122,80,29,49
104177,55,15,37
104254,77,24,45
104324,70,22,44
104443,119,45,69
104549,106,38,62
104685,136,50,76
104766,81,27,50
104840,74,22,45
104904,64,22,40
105056,152,59,85
105116,60,16,39
105195,79,25,46
105255,60,17,39
105321,66,19,41
105375,54,14,34
105435,60,19,39
105486,51,11,33
105541,55,17,36
105594,53,15,35
105702,108,37,61
105806,104,37,60
105864,58,18,39
105911,47,10,30
106002,91,32,55
106115,113,41,68
106290,175,70,92
106352,62,19,41
106431,79,27,46
106483,52,14,35
106536,53,16,37
106630,94,32,55
106705,75,25,47
106749,44,10,31
106868,119,45,67
106934,66,21,42
106969,35,7,27
107073,104,36,59
107122,49,13,34
107170,48,13,34
107255,85,28,52
107302,47,11,30
107354,52,12,34
107404,50,14,35
107487,83,28,52
107585,98,35,59
107654,69,21,43
107693,39,9,28
107756,63,16,37
107828,72,24,46
107939,111,39,63
107988,49,13,33
108034,46,12,33
108090,56,16,38
108141,51,15,35
108230,89,30,51
108289,59,16,38
108322,33,5,25
108472,150,57,81
108550,78,26,50
108584,34,5,26
108654,70,24,46
108699,45,11,33
108804,105,36,59
108844,40,8,30
108895,51,14,34
109011,116,43,69
109043,32,6,25
109172,129,47,72
109275,103,36,59
109348,73,23,45
109445,97,33,57
109511,66,19,41
109576,65,18,41
109653,77,24,45
109741,88,31,50
109816,75,25,47
109856,40,9,27
109906,50,13,34
110063,157,62,88
110124,61,18,40
110171,47,13,33
110240,69,23,44
110312,72,22,45
110341,29,4,24
110463,122,46,70
110550,87,29,51
110583,33,6,26
110623,40,10,30
110701,78,26,50
110808,107,39,65
110856,48,12,33
110937,81,27,51
110961,24,2,22
111011,50,13,34
111049,38,7,27
111157,108,38,58
111219,62,19,42
111296,77,26,50
111354,58,18,37
111421,67,20,40
111464,43,10,32
111527,63,19,41
111573,46,12,32
111615,42,9,31
111651,36,7,28
111678,27,3,23
111735,57,16,36
111838,103,39,60
111877,39,10,28
111938,61,18,40
112037,99,33,57
112065,28,3,23
112120,55,16,36
112169,49,12,34
112234,65,19,41
112285,51,12,33
112350,65,19,40
112478,128,50,71
112525,47,13,33
112641,116,44,65
112742,101,33,60
112803,61,20,39
112936,133,48,74
112979,43,12,31
113049,70,21,43
113162,113,39,64
113217,55,18,36
113277,60,18,38
113365,88,31,54
113405,40,8,28
113435,30,6,24
113486,51,15,36
113533,47,11,31
113636,103,35,62
113705,69,21,41
113745,40,9,30
113822,77,24,47
113881,59,16,36
113947,66,21,42
113994,47,11,31
114092,98,34,56
114131,39,10,28
114249,118,40,69
114318,69,22,40
114415,97,34,58
114481,66,22,42
114554,73,23,46
114593,39,8,31
114622,29,4,24
114668,46,11,32
114712,44,10,31
114762,50,13,35
114789,27,4,22
114868,79,26,49
114932,64,19,40
114975,43,12,30
115053,78,25,47
115125,72,22,42
115192,67,22,42
115286,94,33,55
115360,74,24,47
115469,109,40,61
115511,42,9,29
115573,62,18,38
115679,106,38,61
115821,142,54,79
115881,60,17,38
115974,93,31,55
116020,46,11,33
116094,74,22,45
116205,111,35,58
116278,73,24,46
116313,35,7,27
116408,95,32,56
116463,55,15,38
116513,50,12,34
116554,41,10,28
116595,41,10,31
116628,33,6,26
116687,59,18,38
116760,73,23,46
116826,66,20,44
116903,77,23,48
116983,80,27,47
117056,73,21,45
117161,105,37,61
117220,59,18,41
117286,66,20,42
117357,71,21,43
117481,124,48,71
117562,81,26,51
117602,40,10,29
117729,127,48,71
117837,108,39,63
117874,37,8,26
117966,92,32,52
118038,72,22,44
118093,55,14,34
118159,66,21,40
118223,64,19,41
118268,45,12,30
118363,95,35,54
118422,59,18,39
118523,101,36,59
118576,53,16,37
118651,75,25,48
118719,68,20,43
118759,40,8,30
118806,47,13,31
118941,135,47,78
119118,177,73,94
119231,113,37,66
119263,32,4,25
119353,90,31,54
119393,40,9,29
119457,64,17,37
119523,66,21,41
119638,115,42,67
119698,60,17,36
119784,86,29,54
119829,45,10,32
119870,41,9,30
119925,55,14,37
120007,82,25,48
120074,67,21,43
120132,58,16,39
120214,82,28,50
120273,59,17,37
120303,30,4,24
120435,132,51,77
120482,47,12,33
120572,90,31,53
120623,51,14,35
120726,103,34,57
120865,139,50,77
120935,70,23,45
120980,45,12,32
121030,50,14,32
121115,85,30,51
121161,46,12,32
121209,48,11,31
121357,148,56,81
121410,53,13,35
121476,66,22,41
121552,76,24,48
121617,65,23,41
121679,62,20,41
121753,74,22,44
121850,97,34,55
121904,54,12,35
122012,108,39,61
122097,85,27,55
122133,36,9,27
122218,85,29,50
122307,89,28,53
122391,84,27,51
122495,104,38,59
122561,66,20,42
122626,65,20,40
122704,78,25,48
122750,46,13,33
122791,41,11,29
122874,83,29,48
122928,54,17,35
122988,60,20,40
123048,60,16,37
123138,90,35,54
123211,73,22,44
123273,62,17,39
123359,86,27,51
123501,142,53,78
123699,198,76,105
123736,37,7,27
123792,56,16,37
123904,112,41,63
123968,64,19,40
124031,63,18,41
124110,79,25,48
124203,93,30,54
124248,45,11,32
124284,36,6,26
124338,54,15,37
124399,61,18,40
124515,116,42,67
124550,35,7,27
124658,108,39,63
124716,58,18,38
124791,75,25,43
124859,68,21,42
125001,142,53,81
125062,61,18,39
125165,103,35,60
125197,32,6,24
125257,60,18,39
125348,91,32,55
125438,90,32,54
125487,49,12,34
125532,45,12,33
125598,66,20,42
125673,75,25,46
125727,54,15,36
125822,95,33,57
125933,111,40,64
125997,64,18,37
126042,45,13,31
126082,40,9,30
126153,71,22,46
126205,52,13,34
126262,57,17,37
126324,62,17,40
126377,53,13,34
126414,37,9,28
126439,25,3,21
126509,70,22,44
126579,70,21,44
126691,112,41,66
126777,86,33,52
126853,76,24,48
126909,56,14,35
126998,89,30,52
127038,40,9,27
127102,64,20,41
127161,59,15,38
127207,46,11,29
127235,28,3,23
127341,106,40,62
127426,85,27,50
127487,61,18,40
127531,44,11,32
127564,33,6,26
127640,76,25,47
127681,41,10,29
127754,73,21,42
127845,91,33,55
127893,48,12,32
127985,92,33,55
128075,90,31,52
128185,110,39,64
128212,27,3,23
128252,40,8,29
128308,56,16,35
128353,45,10,30
128433,80,27,49
128536,103,35,60
128611,75,25,46
128678,67,20,41
128770,92,31,56
128940,170,66,93
129038,98,34,58
129081,43,10,32
129142,61,17,38
129235,93,35,55
129303,68,23,44
129381,78,29,47
129502,121,43,68
129555,53,15,36
129603,48,13,34
129656,53,14,34
129727,71,21,43
129842,115,43,65
129915,73,25,46
130007,92,34,54
130089,82,28,51
130138,49,13,36
130216,78,27,48
130269,53,15,36
130334,65,20,43
130394,60,17,38
130484,90,30,52
130565,81,26,53
130644,79,28,47
130727,83,28,51
130821,94,28,55
130869,48,12,32
130940,71,21,44
130997,57,16,37
131064,67,21,43
131172,108,39,60
131240,68,19,43
131305,65,20,43
131430,125,45,71
131485,55,16,38
131512,27,3,23
131558,46,12,31
131642,84,29,50
131717,75,24,47
131755,38,9,29
131791,36,8,28
131949,158,59,87
132076,127,48,71
132165,89,29,52
132226,61,19,39
132303,77,26,47
132467,164,61,91
132553,86,29,51
132588,35,6,28
132745,157,56,84
132782,37,8,29
132867,85,28,49
132930,63,19,40
133005,75,24,44
133100,95,34,54
133134,34,6,26
133187,53,14,34
133235,48,13,35
133313,78,28,47
133372,59,17,39
133414,42,10,31
133533,119,45,70
133592,59,17,37
133627,35,7,27
133708,81,28,48
133751,43,10,31
133851,100,37,59
133919,68,21,44
133957,38,7,27
134063,106,37,64
134118,55,15,34
134172,54,16,35
134302,130,49,70
134395,93,31,54
134450,55,15,37
134487,37,7,27
134553,66,21,42
134595,42,9,29
134740,145,55,79
134789,49,11,33
134907,118,43,69
134955,48,12,31
135005,50,13,32
135061,56,14,35
135140,79,27,49
135190,50,12,34
135235,45,12,32
135304,69,20,43
135381,77,26,50
135432,51,13,35
135482,50,13,33
135550,68,23,42
135664,114,43,66
135744,80,26,47
135828,84,27,49
135919,91,33,55
135979,60,19,37
136046,67,22,42
136086,40,9,30
136122,36,7,27
136159,37,8,27
136273,114,41,67
136327,54,15,36
136458,131,51,73
136502,44,11,31
136627,125,46,70
136700,73,25,45
136765,65,20,43
136807,42,8,28
136874,67,22,42
136944,70,25,44
137017,73,23,47
137092,75,23,46
137167,75,25,45
137212,45,11,31
137287,75,24,46
137410,123,46,71
137480,70,22,43
137552,72,23,44
137648,96,33,55
137683,35,6,27
137729,46,13,32
137795,66,19,42
137838,43,11,29
137923,85,31,50
137981,58,17,38
138038,57,16,34
138103,65,18,41
138147,44,11,31
138182,35,7,27
138261,79,28,48
138315,54,15,36
138387,72,24,44
138434,47,11,32
138532,98,34,58
138652,120,44,69
138707,55,15,36
138775,68,21,43
138852,77,27,48
139048,196,80,103
139122,74,22,44
139157,35,6,26
139242,85,29,51
139350,108,39,65
139420,70,22,44
139465,45,9,30
139513,48,13,33
139597,84,29,52
139633,36,8,26
139663,30,5,23
139753,90,30,51
139798,45,10,30
139875,77,27,47
139930,55,12,35
140007,77,25,44
140070,63,19,39
140162,92,31,53
140270,108,40,62
140317,47,13,32
140363,46,12,32
140399,36,8,26
140445,46,12,32
140528,83,27,48
140606,78,24,46
140687,81,27,48
140792,105,37,62
140843,51,14,34
140913,70,22,46
140958,45,11,30
141003,45,12,31
141046,43,10,30
141102,56,14,35
141138,36,6,26
141238,100,34,55
141401,163,62,85
141463,62,19,41
141505,42,7,28
141596,91,31,53
141633,37,7,29
141675,42,10,28
141748,73,24,46
141822,74,25,46
141910,88,29,53
141949,39,8,28
142024,75,24,46
142087,63,20,39
142193,106,38,61
142253,60,18,40
142344,91,31,56
142405,61,18,40
142478,73,23,45
142539,61,19,38
142665,126,45,74
142819,154,54,80
143019,200,78,107
143105,86,29,52
143191,86,27,49
143259,68,22,41
143324,65,20,40
143413,89,30,52
143481,68,22,43
143558,77,24,47
143584,26,3,23
143657,73,25,47
143722,65,20,41
143821,99,34,58
143932,111,41,61
144049,117,42,68
144093,44,11,32
144167,74,26,47
144210,43,10,31
144278,68,21,43
144345,67,20,42
144432,87,27,51
144502,70,22,45
144564,62,19,39
144595,31,6,25
144679,84,27,48
144824,145,56,81
144879,55,16,36
144943,64,15,38
144982,39,6,25
145012,30,5,25
145092,80,26,48
145206,114,43,68
145238,32,5,26
145310,72,24,44
145380,70,21,44
145429,49,12,36
145521,92,33,55
145558,37,7,25
145673,115,42,66
145743,70,22,45
145783,40,10,30
145846,63,19,40
145900,54,17,35
145993,93,33,53
146047,54,14,36
146099,52,13,35
146172,73,24,46
146316,144,55,78
146397,81,27,47
146439,42,7,29
146496,57,17,38
146536,40,7,29
146587,51,15,35
146639,52,13,34
146705,66,20,40
146777,72,24,43
146838,61,16,36
146934,96,36,58
147010,76,27,46
147056,46,13,31
147152,96,34,59
147254,102,36,60
147388,134,56,77
147469,81,27,48
147538,69,20,44
147585,47,12,33
147664,79,25,49
147761,97,32,58
147816,55,16,37
147954,138,53,77
148037,83,25,48
148109,72,23,44
148150,41,10,31
148192,42,10,30
148238,46,10,33
148297,59,17,39
148363,66,20,42
148462,99,36,59
148521,59,17,37
148576,55,16,36
148613,37,8,26
148707,94,34,57
148730,23,2,20
148822,92,30,55
148907,85,30,52
148959,52,15,37
149095,136,52,78
149226,131,48,74
149286,60,19,39
149382,96,32,59
149431,49,12,32
149478,47,13,33
149538,60,18,38
149624,86,29,51
149717,93,31,54
149819,102,36,58
149872,53,15,36
149925,53,14,36
149982,57,16,37
150070,88,30,52
150120,50,14,35
150148,28,4,22
150187,39,9,28
150238,51,15,33
150295,57,16,36
150385,90,31,54
150430,45,11,29
150483,53,14,35
150547,64,18,38
150699,152,60,85
150753,54,15,35
150847,94,34,57
150927,80,27,45
151000,73,24,47
151112,112,40,65
151192,80,26,46
151258,66,21,43
151337,79,26,49
151474,137,49,76
151546,72,22,44
151597,51,16,35
151663,66,21,41
151765,102,36,61
151835,70,23,43
151883,48,13,33
151987,104,38,61
152141,154,61,88
152236,95,34,57
152369,133,50,73
152423,54,16,37
152511,88,29,51
152628,117,43,66
152760,132,49,77
152797,37,6,26
152886,89,29,52
152921,35,7,27
152958,37,7,27
153008,50,14,33
153033,25,1,21
153061,28,4,24
153119,58,16,37
153159,40,9,30
153290,131,51,71
153375,85,31,52
153417,42,10,30
153526,109,40,63
153602,76,25,47
153636,34,7,25
153717,81,29,50
153786,69,21,43
153820,34,7,25
153945,125,47,71
154028,83,30,51
154072,44,11,32
154167,95,31,55
154243,76,26,47
154281,38,8,30
154344,63,20,40
154384,40,9,29
154463,79,29,48
154555,92,31,57
154671,116,39,65
154744,73,25,46
154778,34,6,27
154851,73,24,44
154926,75,23,45
154965,39,9,29
155062,97,37,58
155110,48,12,33
155167,57,17,36
155249,82,28,49
155313,64,17,39
155391,78,26,47
155435,44,11,31
155518,83,26,51
155619,101,36,61
155684,65,20,41
155734,50,14,35
155766,32,5,25
155839,73,24,43
155906,67,22,42
155935,29,5,23
155995,60,17,40
156086,91,31,55
156141,55,16,36
156245,104,39,60
156288,43,10,29
156347,59,17,38
156390,43,10,31
156500,110,41,62
156558,58,18,39
156600,42,9,29
156726,126,47,74
156771,45,10,30
156890,119,44,66
156930,40,8,28
156985,55,16,36
157092,107,38,62
157131,39,7,29
157196,65,19,41
157297,101,39,61
157344,47,12,32
157425,81,28,48
157500,75,24,47
157590,90,30,55
157684,94,35,55
157762,78,26,48
157815,53,14,36
157863,48,13,34
157898,35,7,27
157965,67,19,38
158015,50,14,34
158174,159,63,92
158230,56,17,37
158383,153,60,82
158456,73,23,45
158490,34,7,27
158591,101,35,59
158677,86,30,52
158723,46,10,31
158758,35,7,28
158818,60,17,37
158884,66,19,42
158938,54,17,35
158998,60,17,39
159173,175,68,98
159232,59,17,40
159280,48,12,33
159372,92,33,55
159433,61,17,38
159488,55,18,36
159541,53,17,35
159631,90,30,55
159709,78,25,48
159785,76,25,46
159823,38,7,28
159879,56,16,34
159936,57,17,37
159983,47,12,32
160030,47,11,33
160073,43,11,30
160130,57,17,37
160164,34,7,27
160238,74,24,42
160401,163,64,93
160468,67,20,43
160562,94,33,55
160645,83,27,51
160755,110,40,60
160859,104,35,59
160910,51,14,32
160963,53,15,36
161034,71,21,45
161093,59,17,35
161153,60,16,39
161215,62,20,42
161269,54,16,38
161349,80,27,48
161398,49,14,33
161516,118,44,66
161633,117,41,63
161733,100,36,60
161851,118,46,67
161939,88,31,50
162039,100,36,58
162107,68,22,43
162241,134,54,77
162279,38,9,28
162374,95,30,58
162454,80,25,46
162545,91,30,52
162608,63,19,40
162645,37,6,27
162724,79,26,48
162809,85,28,49
162915,106,41,63
163031,116,42,65
163283,252,103,129
163319,36,6,27
163417,98,34,56
163478,61,19,39
163626,148,53,82
163667,41,9,29
163745,78,27,45
163813,68,22,41
163882,69,24,44
163940,58,15,36
164065,125,48,71
164187,122,47,73
164232,45,12,31
164365,133,49,75
164514,149,59,83
164619,105,38,59
164703,84,28,53
164750,47,12,33
164796,46,14,32
164939,143,53,82
165021,82,28,50
165176,155,61,86
165256,80,26,50
165357,101,35,61
165429,72,22,44
165506,77,25,46
165563,57,18,38
165625,62,19,38
165676,51,15,35
165741,65,19,40
165783,42,8,29
165829,46,11,30
165949,120,47,70
166014,65,19,42
166110,96,35,56
166240,130,50,74
166294,54,15,36
166331,37,6,28
166441,110,41,63
166474,33,6,26
166617,143,55,79
166663,46,12,33
166737,74,21,46
166805,68,19,42
166883,78,23,43
166907,24,2,21
167012,105,38,61
167060,48,13,33
167125,65,20,39
167226,101,35,59
167318,92,32,55
167430,112,39,60
167498,68,22,42
167611,113,42,65
167684,73,24,43
167853,169,65,95
167911,58,16,37
167977,66,20,41
168016,39,8,28
168177,161,59,88
168267,90,31,53
168378,111,41,66
168487,109,40,63
168640,153,60,86
168693,53,15,34
168746,53,14,35
168799,53,12,33
168881,82,25,50
168969,88,30,53
169009,40,10,29
169067,58,17,38
169161,94,34,53
169226,65,21,43
169278,52,16,35
169357,79,24,47
169401,44,10,31
169465,64,21,40
169524,59,16,37
169560,36,7,27
169592,32,7,25
169683,91,32,51
169743,60,19,38
169835,92,32,53
169885,50,13,34
169979,94,33,56
170127,148,58,80
170211,84,29,51
170363,152,61,81
170445,82,27,49
170503,58,16,37
170594,91,33,53
170722,128,46,70
170799,77,25,47
170920,121,44,67
170965,45,11,31
170998,33,5,25
171120,122,46,68
171173,53,16,36
171264,91,32,53
171339,75,25,48
171422,83,26,50
171472,50,13,35
171580,108,40,61
171680,100,37,61
171724,44,10,30
171769,45,11,31
171917,148,59,82
172025,108,39,62
172100,75,25,46
172206,106,38,62
172353,147,56,81
172482,129,48,71
172565,83,29,50
172643,78,27,49
172722,79,25,47
172838,116,40,69
172936,98,36,58
173004,68,20,41
173065,61,18,40
173109,44,11,32
173200,91,33,54
173266,66,20,43
173316,50,13,34
173373,57,19,37
173476,103,34,57
173540,64,19,40
173599,59,16,37
173674,75,27,47
173740,66,19,41
173810,70,20,44
173898,88,28,52
173990,92,31,52
174023,33,4,24
174111,88,29,51
174183,72,24,47
174329,146,54,80
174423,94,32,56
174486,63,18,39
174553,67,22,42
174595,42,10,28
174705,110,40,63
174801,96,31,56
174861,60,19,39
174902,41,9,31
174975,73,22,46
175022,47,13,33
175165,143,53,80
175232,67,19,43
175323,91,29,54
175391,68,21,43
175482,91,32,54
175541,59,16,36
175632,91,28,55
175743,111,41,63
175836,93,31,57
175921,85,29,49
175994,73,25,48
176065,71,23,44
176126,61,17,41
176151,25,1,21
176201,50,13,34
176329,128,49,73
176394,65,22,41
176503,109,42,63
176572,69,22,43
176684,112,41,64
176738,54,16,37
176830,92,32,52
176917,87,30,51
177013,96,35,56
177151,138,52,75
177246,95,35,54
177336,90,30,54
177429,93,31,55
177498,69,20,42
177594,96,33,55
177679,85,29,51
177788,109,37,63
177888,100,37,57
177954,66,20,41
178051,97,33,58
178120,69,23,43
178211,91,28,53
178267,56,17,38
178356,89,29,51
178444,88,29,55
178515,71,23,45
178662,147,57,83
178717,55,14,37
178832,115,43,63
178901,69,24,44
178975,74,24,44
179058,83,25,49
179121,63,18,41
179213,92,32,52
179316,103,38,61
179366,50,15,34
179418,52,14,35
179551,133,52,73
179605,54,14,34
179693,88,29,52
179802,109,39,60
179855,53,15,36
179922,67,18,43
180007,85,31,52
180057,50,14,33
180102,45,11,30
180193,91,31,53
180281,88,29,51
180313,32,7,25
180370,57,15,35
180448,78,24,46
180538,90,32,54
180611,73,22,44
180656,45,11,31
180727,71,22,45
180829,102,33,58
180895,66,21,42
180996,101,36,55
181050,54,17,36
181086,36,7,26
181146,60,17,37
181175,29,3,23
181216,41,9,27
181284,68,23,42
181354,70,21,45
181457,103,35,58
181532,75,25,46
181638,106,39,63
181683,45,11,31
181789,106,36,64
181864,75,24,46
181933,69,23,44
182056,123,45,72
182195,139,53,79
182262,67,19,42
182291,29,3,23
182400,109,41,62
182447,47,10,31
182504,57,17,35
182538,34,7,26
182607,69,20,40
182634,27,3,24
182680,46,13,31
182792,112,39,62
182861,69,22,43
182973,112,38,62
183030,57,16,36
183083,53,14,33
183125,42,8,28
183191,66,21,40
183265,74,24,44
183309,44,11,31
183398,89,32,54
183454,56,17,35
183525,71,23,43
183572,47,12,32
183623,51,14,34
183677,54,14,37
183751,74,25,47
183811,60,18,38
